---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_biceps_brachii_caput_longum.UpdData = 3
Main.Study.Output_biceps_brachii_caput_longum.FileName = "biceps_brachii_caput_longum_data.txt"
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.Digits = 15
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.Width = 23
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.Style = ScientificNumber
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_biceps_brachii_caput_longum.Values = 
Main.Study.Output_biceps_brachii_caput_longum.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.biceps_brachii_caput_longum.Fm"}
Main.Study.Output_biceps_brachii_caput_longum.Format = 0
Main.Study.Output_biceps_brachii_caput_longum.SepSign = ","
Main.Study.Output_biceps_brachii_caput_longum.SepSpaceAutoOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.LineSepSign = ""
Main.Study.Output_biceps_brachii_caput_longum.Header.TitleSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.ConstSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.VarSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.ColumnNamesOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.LinePrefix = ""
Main.Study.Output_biceps_brachii_caput_longum.Header.ShortenNamesOnOff = Off
Main.Study.Output_biceps_brachii_caput_longum.Header.ColumnIDString = "col"
  5.252525252525253e-01,  2.268862361990963e+01
  5.454545454545454e-01,  2.244582109741506e+01
  5.656565656565656e-01,  2.220558525656802e+01
  5.858585858585859e-01,  2.196805310908706e+01
  6.060606060606061e-01,  2.173337208214628e+01
  6.262626262626263e-01,  2.150170182303884e+01
  6.464646464646465e-01,  2.127355491271470e+01
  6.666666666666666e-01,  2.104818995038120e+01
  6.868686868686869e-01,  2.082638496424103e+01
  7.070707070707071e-01,  2.060850069074273e+01
  7.272727272727273e-01,  2.039458471736113e+01
  7.474747474747475e-01,  2.018503459005313e+01
  7.676767676767676e-01,  1.998020356872363e+01
  7.878787878787878e-01,  1.978050822796125e+01
  8.080808080808081e-01,  1.958644706642192e+01
  8.282828282828283e-01,  1.939862436604511e+01
  8.484848484848485e-01,  1.921777538193613e+01
  8.686868686868687e-01,  1.904475598596422e+01
  8.888888888888888e-01,  1.888012801661319e+01
  9.090909090909091e-01,  1.872854602321022e+01
  9.292929292929293e-01,  1.860081566145345e+01
  9.494949494949495e-01,  1.849790524278262e+01
  9.696969696969697e-01,  1.839292417190704e+01
  9.898989898989899e-01,  1.813046581783221e+01
  1.010101010101010e+00,  1.787100375697932e+01
  1.030303030303030e+00,  1.761324411921458e+01
  1.050505050505051e+00,  1.735870261975390e+01
  1.070707070707071e+00,  1.710739896083886e+01
  1.090909090909091e+00,  1.685985966306081e+01
  1.111111111111111e+00,  1.661542523305830e+01
  1.131313131313131e+00,  1.637176765896131e+01
  1.151515151515152e+00,  1.613162012246239e+01
  1.171717171717172e+00,  1.589514571178760e+01
  1.191919191919192e+00,  1.566251732478583e+01
  1.212121212121212e+00,  1.543391820666306e+01
  1.232323232323232e+00,  1.520950720142778e+01
  1.252525252525253e+00,  1.498942061400524e+01
  1.272727272727273e+00,  1.477402750816928e+01
  1.292929292929293e+00,  1.456372195006446e+01
  1.313131313131313e+00,  1.435905616616909e+01
  1.333333333333333e+00,  1.415979934653086e+01
  1.353535353535354e+00,  1.396634563780796e+01
  1.373737373737374e+00,  1.377913535621269e+01
  1.393939393939394e+00,  1.359880009614245e+01
  1.414141414141414e+00,  1.342128111819535e+01
  1.434343434343434e+00,  1.324894862801390e+01
  1.454545454545455e+00,  1.308350415755927e+01
  1.474747474747475e+00,  1.292529428930403e+01
  1.494949494949495e+00,  1.277466988336490e+01
  1.515151515151515e+00,  1.263195551599431e+01
  1.535353535353535e+00,  1.249737306498774e+01
  1.555555555555556e+00,  1.236970568712395e+01
  1.575757575757576e+00,  1.225707803219522e+01
  1.595959595959596e+00,  1.216054711199297e+01
  1.616161616161616e+00,  1.207427411467155e+01
  1.636363636363636e+00,  1.199861259125309e+01
  1.656565656565657e+00,  1.188810338687296e+01
  1.676767676767677e+00,  1.177594695049295e+01
  1.696969696969697e+00,  1.167822780949967e+01
  1.717171717171717e+00,  1.160415255398471e+01
  1.737373737373737e+00,  1.155209120827061e+01
  1.757575757575758e+00,  1.152877996056284e+01
  1.777777777777778e+00,  1.150079246929626e+01
  1.797979797979798e+00,  1.146521065683229e+01
  1.818181818181818e+00,  1.142338309968960e+01
  1.838383838383838e+00,  1.138859443998910e+01
  1.858585858585859e+00,  1.136294021209941e+01
  1.878787878787879e+00,  1.133273673570195e+01
  1.898989898989899e+00,  1.129545821747537e+01
  1.919191919191919e+00,  1.125239999831519e+01
  1.939393939393939e+00,  1.120431948476326e+01
  1.959595959595960e+00,  1.115659860441438e+01
  1.979797979797980e+00,  1.112707734227675e+01
  2.000000000000000e+00,  1.109222040648247e+01
