---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_biceps_brachii_caput_longum.UpdData = 2
Main.Study.Output_biceps_brachii_caput_longum.FileName = "biceps_brachii_caput_longum_data.txt"
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.Digits = 15
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.Width = 23
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.Style = ScientificNumber
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_biceps_brachii_caput_longum.Values = 
Main.Study.Output_biceps_brachii_caput_longum.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.biceps_brachii_caput_longum.Fm"}
Main.Study.Output_biceps_brachii_caput_longum.Format = 0
Main.Study.Output_biceps_brachii_caput_longum.SepSign = ","
Main.Study.Output_biceps_brachii_caput_longum.SepSpaceAutoOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.LineSepSign = ""
Main.Study.Output_biceps_brachii_caput_longum.Header.TitleSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.ConstSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.VarSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.ColumnNamesOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.LinePrefix = ""
Main.Study.Output_biceps_brachii_caput_longum.Header.ShortenNamesOnOff = Off
Main.Study.Output_biceps_brachii_caput_longum.Header.ColumnIDString = "col"
  5.252525252525253e-01,  9.809295651057656e+00
  5.454545454545454e-01,  9.758629031190864e+00
  5.656565656565656e-01,  9.693462433361509e+00
  5.858585858585859e-01,  9.710141764678630e+00
  6.060606060606061e-01,  9.726777681465176e+00
  6.262626262626263e-01,  9.744710067427071e+00
  6.464646464646465e-01,  9.764796338059233e+00
  6.666666666666666e-01,  9.790902225983023e+00
  6.868686868686869e-01,  9.824514702905036e+00
  7.070707070707071e-01,  9.869018143705492e+00
  7.272727272727273e-01,  9.888824605655394e+00
  7.474747474747475e-01,  9.904809981421646e+00
  7.676767676767676e-01,  9.923465228706766e+00
  7.878787878787878e-01,  9.944930276195176e+00
  8.080808080808081e-01,  9.969498433316208e+00
  8.282828282828283e-01,  9.997132552032062e+00
  8.484848484848485e-01,  1.002793875421989e+01
  8.686868686868687e-01,  1.006211258789483e+01
  8.888888888888888e-01,  1.009991102093176e+01
  9.090909090909091e-01,  1.014172696998414e+01
  9.292929292929293e-01,  1.017509851559192e+01
  9.494949494949495e-01,  1.018317665605166e+01
  9.696969696969697e-01,  1.020682345842653e+01
  9.898989898989899e-01,  1.021225487240585e+01
  1.010101010101010e+00,  1.019452472513016e+01
  1.030303030303030e+00,  1.018715944394588e+01
  1.050505050505051e+00,  1.018741104435671e+01
  1.070707070707071e+00,  1.019614474293543e+01
  1.090909090909091e+00,  1.021689982492218e+01
  1.111111111111111e+00,  1.022786439225103e+01
  1.131313131313131e+00,  1.020329796685446e+01
  1.151515151515152e+00,  1.019285692622414e+01
  1.171717171717172e+00,  1.019058082653718e+01
  1.191919191919192e+00,  1.019217006350678e+01
  1.212121212121212e+00,  1.019043331611376e+01
  1.232323232323232e+00,  1.018687715071473e+01
  1.252525252525253e+00,  1.018397994873219e+01
  1.272727272727273e+00,  1.019244798976364e+01
  1.292929292929293e+00,  1.019651196471400e+01
  1.313131313131313e+00,  1.019784237846076e+01
  1.333333333333333e+00,  1.020476999563584e+01
  1.353535353535354e+00,  1.021777003867316e+01
  1.373737373737374e+00,  1.022670899831132e+01
  1.393939393939394e+00,  1.023374233366236e+01
  1.414141414141414e+00,  1.025168421802216e+01
  1.434343434343434e+00,  1.026962544026259e+01
  1.454545454545455e+00,  1.028552858212958e+01
  1.474747474747475e+00,  1.031061795600179e+01
  1.494949494949495e+00,  1.033143590453141e+01
  1.515151515151515e+00,  1.035069855441687e+01
  1.535353535353535e+00,  1.036963452306096e+01
  1.555555555555556e+00,  1.038866315420403e+01
  1.575757575757576e+00,  1.040801518000646e+01
  1.595959595959596e+00,  1.042783842556782e+01
  1.616161616161616e+00,  1.044828092212556e+01
  1.636363636363636e+00,  1.046941725415584e+01
  1.656565656565657e+00,  1.049134555228207e+01
  1.676767676767677e+00,  1.051407708542955e+01
  1.696969696969697e+00,  1.053798056373505e+01
  1.717171717171717e+00,  1.056110444233637e+01
  1.737373737373737e+00,  1.058403741213411e+01
  1.757575757575758e+00,  1.061160493203078e+01
  1.777777777777778e+00,  1.063578050222490e+01
  1.797979797979798e+00,  1.066068155312677e+01
  1.818181818181818e+00,  1.068579159632657e+01
  1.838383838383838e+00,  1.071156994198235e+01
  1.858585858585859e+00,  1.073802672874038e+01
  1.878787878787879e+00,  1.076464446945214e+01
  1.898989898989899e+00,  1.079208720284795e+01
  1.919191919191919e+00,  1.082065233309501e+01
  1.939393939393939e+00,  1.084994153264057e+01
  1.959595959595960e+00,  1.087995194944561e+01
  1.979797979797980e+00,  1.091067656650755e+01
  2.000000000000000e+00,  1.094245898149527e+01
