---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_biceps_brachii_caput_longum.UpdData = 2
Main.Study.Output_biceps_brachii_caput_longum.FileName = "biceps_brachii_caput_longum_data.txt"
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.Digits = 15
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.Width = 23
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.Style = ScientificNumber
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_biceps_brachii_caput_longum.Values = 
Main.Study.Output_biceps_brachii_caput_longum.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.biceps_brachii_caput_longum.Fm"}
Main.Study.Output_biceps_brachii_caput_longum.Format = 0
Main.Study.Output_biceps_brachii_caput_longum.SepSign = ","
Main.Study.Output_biceps_brachii_caput_longum.SepSpaceAutoOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.LineSepSign = ""
Main.Study.Output_biceps_brachii_caput_longum.Header.TitleSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.ConstSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.VarSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.ColumnNamesOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.LinePrefix = ""
Main.Study.Output_biceps_brachii_caput_longum.Header.ShortenNamesOnOff = Off
Main.Study.Output_biceps_brachii_caput_longum.Header.ColumnIDString = "col"
  5.252525252525253e-01,  2.685211102210194e+01
  5.454545454545454e-01,  2.667631988220968e+01
  5.656565656565656e-01,  2.647778202560090e+01
  5.858585858585859e-01,  2.627983788855614e+01
  6.060606060606061e-01,  2.608256971586344e+01
  6.262626262626263e-01,  2.588668005097200e+01
  6.464646464646465e-01,  2.569603717133016e+01
  6.666666666666666e-01,  2.551371320502896e+01
  6.868686868686869e-01,  2.533767553993490e+01
  7.070707070707071e-01,  2.514915737450170e+01
  7.272727272727273e-01,  2.494808399692528e+01
  7.474747474747475e-01,  2.474327363680808e+01
  7.676767676767676e-01,  2.453513880843806e+01
  7.878787878787878e-01,  2.432529127904562e+01
  8.080808080808081e-01,  2.411243402888678e+01
  8.282828282828283e-01,  2.390644867598734e+01
  8.484848484848485e-01,  2.370074699891446e+01
  8.686868686868687e-01,  2.349560215132685e+01
  8.888888888888888e-01,  2.329129868381693e+01
  9.090909090909091e-01,  2.308815257670064e+01
  9.292929292929293e-01,  2.288599868196950e+01
  9.494949494949495e-01,  2.268543534577214e+01
  9.696969696969697e-01,  2.248756257911230e+01
  9.898989898989899e-01,  2.229360601892144e+01
  1.010101010101010e+00,  2.209112092075178e+01
  1.030303030303030e+00,  2.189130766746365e+01
  1.050505050505051e+00,  2.169487651219409e+01
  1.070707070707071e+00,  2.149913529891290e+01
  1.090909090909091e+00,  2.131090946289704e+01
  1.111111111111111e+00,  2.112302346454750e+01
  1.131313131313131e+00,  2.094078043945711e+01
  1.151515151515152e+00,  2.076552451883206e+01
  1.171717171717172e+00,  2.053345851198139e+01
  1.191919191919192e+00,  2.025949570824775e+01
  1.212121212121212e+00,  1.998917752571174e+01
  1.232323232323232e+00,  1.972323270885866e+01
  1.252525252525253e+00,  1.946883779774820e+01
  1.272727272727273e+00,  1.923182532247716e+01
  1.292929292929293e+00,  1.899122750925940e+01
  1.313131313131313e+00,  1.876174741721348e+01
  1.333333333333333e+00,  1.853818661448050e+01
  1.353535353535354e+00,  1.832140951542508e+01
  1.373737373737374e+00,  1.811217407214772e+01
  1.393939393939394e+00,  1.791534122665600e+01
  1.414141414141414e+00,  1.773013264126974e+01
  1.434343434343434e+00,  1.756334060536321e+01
  1.454545454545455e+00,  1.744679280810810e+01
  1.474747474747475e+00,  1.725107383519743e+01
  1.494949494949495e+00,  1.696597535992316e+01
  1.515151515151515e+00,  1.668630718744974e+01
  1.535353535353535e+00,  1.641147822111730e+01
  1.555555555555556e+00,  1.612070881104740e+01
  1.575757575757576e+00,  1.582462946343533e+01
  1.595959595959596e+00,  1.553292077838010e+01
  1.616161616161616e+00,  1.524584389658812e+01
  1.636363636363636e+00,  1.496722225254789e+01
  1.656565656565657e+00,  1.469812419780872e+01
  1.676767676767677e+00,  1.443528267594117e+01
  1.696969696969697e+00,  1.417849007934747e+01
  1.717171717171717e+00,  1.392721513676283e+01
  1.737373737373737e+00,  1.368416296234620e+01
  1.757575757575758e+00,  1.345009104713135e+01
  1.777777777777778e+00,  1.322582888347571e+01
  1.797979797979798e+00,  1.301210919739817e+01
  1.818181818181818e+00,  1.280949118067050e+01
  1.838383838383838e+00,  1.262395534926278e+01
  1.858585858585859e+00,  1.245748045608167e+01
  1.878787878787879e+00,  1.230704882361176e+01
  1.898989898989899e+00,  1.217570256444291e+01
  1.919191919191919e+00,  1.206783553439767e+01
  1.939393939393939e+00,  1.198499535817363e+01
  1.959595959595960e+00,  1.194444995077761e+01
  1.979797979797980e+00,  1.190401839145594e+01
  2.000000000000000e+00,  1.185757627677379e+01
