---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_biceps_brachii_caput_breve.UpdData = 2
Main.Study.Output_biceps_brachii_caput_breve.FileName = "biceps_brachii_caput_breve_data.txt"
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Digits = 15
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Width = 23
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Style = ScientificNumber
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_biceps_brachii_caput_breve.Values = 
Main.Study.Output_biceps_brachii_caput_breve.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.biceps_brachii_caput_breve.Fm"}
Main.Study.Output_biceps_brachii_caput_breve.Format = 0
Main.Study.Output_biceps_brachii_caput_breve.SepSign = ","
Main.Study.Output_biceps_brachii_caput_breve.SepSpaceAutoOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.LineSepSign = ""
Main.Study.Output_biceps_brachii_caput_breve.Header.TitleSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ConstSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.VarSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ColumnNamesOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.LinePrefix = ""
Main.Study.Output_biceps_brachii_caput_breve.Header.ShortenNamesOnOff = Off
Main.Study.Output_biceps_brachii_caput_breve.Header.ColumnIDString = "col"
  5.252525252525253e-01,  9.006164283608779e+00
  5.454545454545454e-01,  9.503716914485953e+00
  5.656565656565656e-01,  1.000070182779624e+01
  5.858585858585859e-01,  1.049132454462744e+01
  6.060606060606061e-01,  1.093562740520301e+01
  6.262626262626263e-01,  1.125904180758522e+01
  6.464646464646465e-01,  1.158195446301589e+01
  6.666666666666666e-01,  1.191113762460798e+01
  6.868686868686869e-01,  1.224274575616796e+01
  7.070707070707071e-01,  1.257327473465654e+01
  7.272727272727273e-01,  1.289772150620997e+01
  7.474747474747475e-01,  1.321035055611560e+01
  7.676767676767676e-01,  1.353312622665937e+01
  7.878787878787878e-01,  1.386889878013055e+01
  8.080808080808081e-01,  1.420176182128899e+01
  8.282828282828283e-01,  1.449110130749632e+01
  8.484848484848485e-01,  1.478464037147925e+01
  8.686868686868687e-01,  1.508000435703086e+01
  8.888888888888888e-01,  1.537696172706235e+01
  9.090909090909091e-01,  1.567297440200264e+01
  9.292929292929293e-01,  1.596315480096566e+01
  9.494949494949495e-01,  1.624862079159744e+01
  9.696969696969697e-01,  1.654103012975232e+01
  9.898989898989899e-01,  1.683335647116232e+01
  1.010101010101010e+00,  1.712362691596518e+01
  1.030303030303030e+00,  1.741171329138027e+01
  1.050505050505051e+00,  1.769671453776302e+01
  1.070707070707071e+00,  1.796969817859512e+01
  1.090909090909091e+00,  1.819192718633312e+01
  1.111111111111111e+00,  1.841118511503435e+01
  1.131313131313131e+00,  1.863005189181334e+01
  1.151515151515152e+00,  1.886097907629501e+01
  1.171717171717172e+00,  1.909661284718166e+01
  1.191919191919192e+00,  1.933360050443720e+01
  1.212121212121212e+00,  1.957016648647595e+01
  1.232323232323232e+00,  1.980550059567560e+01
  1.252525252525253e+00,  2.003825342607096e+01
  1.272727272727273e+00,  2.026741610479655e+01
  1.292929292929293e+00,  2.049245508711329e+01
  1.313131313131313e+00,  2.071702491696361e+01
  1.333333333333333e+00,  2.093937783460633e+01
  1.353535353535354e+00,  2.115490201351328e+01
  1.373737373737374e+00,  2.138533015715768e+01
  1.393939393939394e+00,  2.160498966698038e+01
  1.414141414141414e+00,  2.182679894463174e+01
  1.434343434343434e+00,  2.204908841997234e+01
  1.454545454545455e+00,  2.227151750602581e+01
  1.474747474747475e+00,  2.249415001788252e+01
  1.494949494949495e+00,  2.271599009067481e+01
  1.515151515151515e+00,  2.293182115465868e+01
  1.535353535353535e+00,  2.314738588930810e+01
  1.555555555555556e+00,  2.336533169465151e+01
  1.575757575757576e+00,  2.357601603532931e+01
  1.595959595959596e+00,  2.378816763351649e+01
  1.616161616161616e+00,  2.400062240223730e+01
  1.636363636363636e+00,  2.420722884630592e+01
  1.656565656565657e+00,  2.440726713035090e+01
  1.676767676767677e+00,  2.460365884483060e+01
  1.696969696969697e+00,  2.479286307672879e+01
  1.717171717171717e+00,  2.499040687679413e+01
  1.737373737373737e+00,  2.518952638181903e+01
  1.757575757575758e+00,  2.538956953310403e+01
  1.777777777777778e+00,  2.558110697017979e+01
  1.797979797979798e+00,  2.576702912138017e+01
  1.818181818181818e+00,  2.595565833641326e+01
  1.838383838383838e+00,  2.614445118432459e+01
  1.858585858585859e+00,  2.633244321881027e+01
  1.878787878787879e+00,  2.651896006388102e+01
  1.898989898989899e+00,  2.668790566461378e+01
  1.919191919191919e+00,  2.685646950058139e+01
  1.939393939393939e+00,  2.702463032990174e+01
  1.959595959595960e+00,  2.721495653098973e+01
  1.979797979797980e+00,  2.740603651950693e+01
  2.000000000000000e+00,  2.759674862430465e+01
