---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_biceps_brachii_caput_longum.UpdData = 2
Main.Study.Output_biceps_brachii_caput_longum.FileName = "biceps_brachii_caput_longum_data.txt"
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.Digits = 15
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.Width = 23
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.Style = ScientificNumber
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_biceps_brachii_caput_longum.Values = 
Main.Study.Output_biceps_brachii_caput_longum.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.biceps_brachii_caput_longum.Fm"}
Main.Study.Output_biceps_brachii_caput_longum.Format = 0
Main.Study.Output_biceps_brachii_caput_longum.SepSign = ","
Main.Study.Output_biceps_brachii_caput_longum.SepSpaceAutoOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.LineSepSign = ""
Main.Study.Output_biceps_brachii_caput_longum.Header.TitleSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.ConstSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.VarSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.ColumnNamesOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.LinePrefix = ""
Main.Study.Output_biceps_brachii_caput_longum.Header.ShortenNamesOnOff = Off
Main.Study.Output_biceps_brachii_caput_longum.Header.ColumnIDString = "col"
  5.252525252525253e-01,  1.813098709649406e+01
  5.454545454545454e-01,  1.787265517344862e+01
  5.656565656565656e-01,  1.761248350498535e+01
  5.858585858585859e-01,  1.735450536083760e+01
  6.060606060606061e-01,  1.709925367280515e+01
  6.262626262626263e-01,  1.684330525402311e+01
  6.464646464646465e-01,  1.658956592620858e+01
  6.666666666666666e-01,  1.633565388838916e+01
  6.868686868686869e-01,  1.608428148854108e+01
  7.070707070707071e-01,  1.583565795615737e+01
  7.272727272727273e-01,  1.558988096584818e+01
  7.474747474747475e-01,  1.534409205077590e+01
  7.676767676767676e-01,  1.510201216927958e+01
  7.878787878787878e-01,  1.486445924479519e+01
  8.080808080808081e-01,  1.463115448299183e+01
  8.282828282828283e-01,  1.438262617723023e+01
  8.484848484848485e-01,  1.413743175659625e+01
  8.686868686868687e-01,  1.389610121021333e+01
  8.888888888888888e-01,  1.365934944156807e+01
  9.090909090909091e-01,  1.342918419237404e+01
  9.292929292929293e-01,  1.319600275143237e+01
  9.494949494949495e-01,  1.295853381495803e+01
  9.696969696969697e-01,  1.272407582427899e+01
  9.898989898989899e-01,  1.249920434686473e+01
  1.010101010101010e+00,  1.227814124783377e+01
  1.030303030303030e+00,  1.210779975775420e+01
  1.050505050505051e+00,  1.202666387777750e+01
  1.070707070707071e+00,  1.192164245687415e+01
  1.090909090909091e+00,  1.180124237462854e+01
  1.111111111111111e+00,  1.167311082723627e+01
  1.131313131313131e+00,  1.153796997701331e+01
  1.151515151515152e+00,  1.141789485505799e+01
  1.171717171717172e+00,  1.128975352843613e+01
  1.191919191919192e+00,  1.115497346566140e+01
  1.212121212121212e+00,  1.103204547288496e+01
  1.232323232323232e+00,  1.091368412112878e+01
  1.252525252525253e+00,  1.079935056981877e+01
  1.272727272727273e+00,  1.068723678927870e+01
  1.292929292929293e+00,  1.057623524735999e+01
  1.313131313131313e+00,  1.047513516809667e+01
  1.333333333333333e+00,  1.037773655741571e+01
  1.353535353535354e+00,  1.032881594086322e+01
  1.373737373737374e+00,  1.029552279692240e+01
  1.393939393939394e+00,  1.028723955473857e+01
  1.414141414141414e+00,  1.028949975011215e+01
  1.434343434343434e+00,  1.029054592343550e+01
  1.454545454545455e+00,  1.028658184155270e+01
  1.474747474747475e+00,  1.028150895785668e+01
  1.494949494949495e+00,  1.027034530429622e+01
  1.515151515151515e+00,  1.025673421246205e+01
  1.535353535353535e+00,  1.022983785862779e+01
  1.555555555555556e+00,  1.021370320907306e+01
  1.575757575757576e+00,  1.020763343282672e+01
  1.595959595959596e+00,  1.019597204385680e+01
  1.616161616161616e+00,  1.018018030445142e+01
  1.636363636363636e+00,  1.016059193478923e+01
  1.656565656565657e+00,  1.013955229771094e+01
  1.676767676767677e+00,  1.011174160872862e+01
  1.696969696969697e+00,  1.008315270682823e+01
  1.717171717171717e+00,  1.005923996079673e+01
  1.737373737373737e+00,  1.005985686149401e+01
  1.757575757575758e+00,  1.005369529635865e+01
  1.777777777777778e+00,  1.004272860565526e+01
  1.797979797979798e+00,  1.002766772525512e+01
  1.818181818181818e+00,  1.000647849646416e+01
  1.838383838383838e+00,  9.976513857892742e+00
  1.858585858585859e+00,  9.935139494541874e+00
  1.878787878787879e+00,  9.890379730447206e+00
  1.898989898989899e+00,  9.842292203000296e+00
  1.919191919191919e+00,  9.795836673118533e+00
  1.939393939393939e+00,  9.837148758339548e+00
  1.959595959595960e+00,  9.857054640833848e+00
  1.979797979797980e+00,  9.865130319698887e+00
  2.000000000000000e+00,  9.865523794813564e+00
