---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_biceps_brachii_caput_longum.UpdData = 2
Main.Study.Output_biceps_brachii_caput_longum.FileName = "biceps_brachii_caput_longum_data.txt"
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.Digits = 15
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.Width = 23
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.Style = ScientificNumber
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_biceps_brachii_caput_longum.Values = 
Main.Study.Output_biceps_brachii_caput_longum.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.biceps_brachii_caput_longum.Fm"}
Main.Study.Output_biceps_brachii_caput_longum.Format = 0
Main.Study.Output_biceps_brachii_caput_longum.SepSign = ","
Main.Study.Output_biceps_brachii_caput_longum.SepSpaceAutoOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.LineSepSign = ""
Main.Study.Output_biceps_brachii_caput_longum.Header.TitleSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.ConstSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.VarSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.ColumnNamesOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.LinePrefix = ""
Main.Study.Output_biceps_brachii_caput_longum.Header.ShortenNamesOnOff = Off
Main.Study.Output_biceps_brachii_caput_longum.Header.ColumnIDString = "col"
  5.252525252525253e-01,  6.330542884736010e+00
  5.454545454545454e-01,  6.467716987166721e+00
  5.656565656565656e-01,  6.602508701971203e+00
  5.858585858585859e-01,  6.735837533144898e+00
  6.060606060606061e-01,  6.863662415913024e+00
  6.262626262626263e-01,  6.988468173457815e+00
  6.464646464646465e-01,  7.108942231005889e+00
  6.666666666666666e-01,  7.221053777830334e+00
  6.868686868686869e-01,  7.328189877605513e+00
  7.070707070707071e-01,  7.449871588597299e+00
  7.272727272727273e-01,  7.570552211425464e+00
  7.474747474747475e-01,  7.706500193006841e+00
  7.676767676767676e-01,  7.830741510979990e+00
  7.878787878787878e-01,  7.949451860057873e+00
  8.080808080808081e-01,  8.021418285950041e+00
  8.282828282828283e-01,  8.095029206751729e+00
  8.484848484848485e-01,  8.161422490827434e+00
  8.686868686868687e-01,  8.218929197230947e+00
  8.888888888888888e-01,  8.278185765897781e+00
  9.090909090909091e-01,  8.292390537697916e+00
  9.292929292929293e-01,  8.280848874286407e+00
  9.494949494949495e-01,  8.295596036212338e+00
  9.696969696969697e-01,  8.318225934290840e+00
  9.898989898989899e-01,  8.364923832925520e+00
  1.010101010101010e+00,  8.420828436624035e+00
  1.030303030303030e+00,  8.482076107143664e+00
  1.050505050505051e+00,  8.479593221851296e+00
  1.070707070707071e+00,  8.496284165647799e+00
  1.090909090909091e+00,  8.526365381032861e+00
  1.111111111111111e+00,  8.566710642051847e+00
  1.131313131313131e+00,  8.615307301635578e+00
  1.151515151515152e+00,  8.667754817833913e+00
  1.171717171717172e+00,  8.723849172514617e+00
  1.191919191919192e+00,  8.779131034540853e+00
  1.212121212121212e+00,  8.835956033163324e+00
  1.232323232323232e+00,  8.893413887248363e+00
  1.252525252525253e+00,  8.951156990658133e+00
  1.272727272727273e+00,  9.017943031360511e+00
  1.292929292929293e+00,  9.090542629704776e+00
  1.313131313131313e+00,  9.136422595654203e+00
  1.333333333333333e+00,  9.170358342925567e+00
  1.353535353535354e+00,  9.211083604012032e+00
  1.373737373737374e+00,  9.255368911073717e+00
  1.393939393939394e+00,  9.302862595018498e+00
  1.414141414141414e+00,  9.353073617740696e+00
  1.434343434343434e+00,  9.428239363712187e+00
  1.454545454545455e+00,  9.500244269018193e+00
  1.474747474747475e+00,  9.570816470346365e+00
  1.494949494949495e+00,  9.628218428697700e+00
  1.515151515151515e+00,  9.685272582415482e+00
  1.535353535353535e+00,  9.742148228344560e+00
  1.555555555555556e+00,  9.799505814807802e+00
  1.575757575757576e+00,  9.855763634767186e+00
  1.595959595959596e+00,  9.889031772902188e+00
  1.616161616161616e+00,  9.937067933447898e+00
  1.636363636363636e+00,  9.984511643958072e+00
  1.656565656565657e+00,  1.002618243508328e+01
  1.676767676767677e+00,  1.005390114955441e+01
  1.696969696969697e+00,  1.008327045907847e+01
  1.717171717171717e+00,  1.011246875292418e+01
  1.737373737373737e+00,  1.013637684036244e+01
  1.757575757575758e+00,  1.015892602377075e+01
  1.777777777777778e+00,  1.018224668744184e+01
  1.797979797979798e+00,  1.020638940146453e+01
  1.818181818181818e+00,  1.023089895350176e+01
  1.838383838383838e+00,  1.025538589409327e+01
  1.858585858585859e+00,  1.027987275451194e+01
  1.878787878787879e+00,  1.030386798536121e+01
  1.898989898989899e+00,  1.032675392538790e+01
  1.919191919191919e+00,  1.034833510968142e+01
  1.939393939393939e+00,  1.036923434370310e+01
  1.959595959595960e+00,  1.039026310585865e+01
  1.979797979797980e+00,  1.041044769528003e+01
  2.000000000000000e+00,  1.042846855086071e+01
